,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Heating strategy_building level,Thermal sensation,Thermal preference,Air movement preference,Air temperature (¡C),Air temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Humidity preference,Humidity sensation,Air velocity (fpm),Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
239,Sweden,-0.3,7.0,24.2,0.63,1.2,36.3,0.0,50605,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,23.6,74.5,23.5,74.3,no change,0.0,0.0,9.8,49.6,Database 2
240,Sweden,-0.2,6.0,24.64,0.66,1.2,36.8,0.0,50606,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,no change,no change,22.8,73.0,24.4,75.9,23.9,75.0,no change,0.0,0.0,9.8,49.6,Database 2
241,Sweden,-0.2,6.0,24.47,0.63,1.2,35.5,0.0,50607,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.4,24.0,75.2,23.9,75.0,no change,0.0,0.0,9.8,49.6,Database 2
242,Sweden,0.0,5.0,25.43,0.68,1.2,34.7,0.1,50608,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.5,74.3,24.5,76.1,24.1,75.4,no change,0.0,19.69,9.8,49.6,Database 2
243,Sweden,0.2,6.0,26.28,0.87,1.2,36.6,0.0,50609,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.3,73.9,23.9,75.0,23.8,74.8,no change,0.0,0.0,9.8,49.6,Database 2
244,Sweden,-0.1,5.0,24.83,0.68,1.2,34.6,0.0,50610,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.3,73.9,23.8,74.8,23.7,74.7,no change,0.0,0.0,9.8,49.6,Database 2
245,Sweden,0.3,7.0,26.42,0.66,1.6,32.6,0.1,50611,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.0,73.4,23.2,73.8,23.1,73.6,no change,0.0,19.69,9.8,49.6,Database 2
246,Sweden,0.4,8.0,26.83,0.93,1.2,31.9,0.0,50612,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.6,74.5,24.3,75.7,24.2,75.6,no change,0.0,0.0,9.8,49.6,Database 2
247,Sweden,-0.2,6.0,24.43,0.61,1.3,34.0,0.0,50613,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,23.4,74.1,23.1,73.6,more humid,1.0,0.0,9.8,49.6,Database 2
248,Sweden,0.1,5.0,25.72,0.82,1.2,35.3,0.0,50614,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.1,73.6,23.7,74.7,23.6,74.5,no change,0.0,0.0,9.8,49.6,Database 2
249,Sweden,-0.3,6.0,24.25,0.62,1.2,35.4,0.0,50615,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,less,22.9,73.2,24.1,75.4,23.7,74.7,no change,0.0,0.0,9.8,49.6,Database 2
250,Sweden,0.3,7.0,26.58,0.87,1.2,32.4,0.0,50616,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,less,23.8,74.8,24.4,75.9,24.3,75.7,drier,-1.0,0.0,9.8,49.6,Database 2
251,Sweden,0.2,6.0,25.92,0.82,1.2,32.2,0.0,50617,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,less,23.6,74.5,23.8,74.8,23.8,74.8,more humid,1.0,0.0,9.8,49.6,Database 2
252,Sweden,0.2,6.0,26.48,0.82,1.2,34.1,0.1,50618,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.5,72.5,25.3,77.5,24.1,75.4,no change,0.0,19.69,9.8,49.6,Database 2
253,Sweden,-0.2,5.0,24.69,0.7,1.2,34.8,0.0,50619,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.9,75.0,23.6,74.5,no change,0.0,0.0,9.8,49.6,Database 2
254,Sweden,0.2,6.0,26.24,0.74,1.2,33.2,0.1,50620,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,2.0,cooler,less,24.1,75.4,25.0,77.0,24.6,76.3,more humid,2.0,19.69,9.8,49.6,Database 2
255,Sweden,0.1,5.0,25.84,0.91,1.2,35.9,0.0,50621,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.9,71.4,24.2,75.6,23.5,74.3,no change,0.0,0.0,9.8,49.6,Database 2
256,Sweden,-0.1,5.0,24.84,0.65,1.2,33.0,0.1,50622,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,24.3,75.7,23.7,74.7,no change,0.0,19.69,9.8,49.6,Database 2
257,Sweden,0.2,6.0,26.11,0.67,1.3,30.5,0.1,50623,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,23.3,73.9,25.4,77.7,24.6,76.3,no change,0.0,19.69,9.8,49.6,Database 2
258,Sweden,0.2,6.0,26.59,0.99,1.2,38.6,0.0,50624,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,no change,22.5,72.5,23.3,73.9,23.3,73.9,drier,-1.0,0.0,9.2,48.6,Database 2
259,Sweden,0.7,14.0,28.86,0.96,1.6,37.1,0.0,50628,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.7,72.9,23.4,74.1,23.3,73.9,no change,0.0,0.0,9.2,48.6,Database 2
260,Sweden,0.2,6.0,25.99,0.82,1.2,37.2,0.0,50629,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,cooler,less,23.4,74.1,23.8,74.8,23.8,74.8,drier,-1.0,0.0,9.2,48.6,Database 2
261,Sweden,-0.1,5.0,24.97,0.66,1.3,42.2,0.1,50631,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.8,71.2,23.3,73.9,22.7,72.9,no change,0.0,19.69,9.2,48.6,Database 2
262,Sweden,0.2,6.0,25.71,0.56,1.6,37.8,0.0,50634,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,no change,less,22.9,73.2,23.3,73.9,23.2,73.8,no change,0.0,0.0,9.2,48.6,Database 2
263,Sweden,0.3,6.0,26.52,0.82,1.2,35.2,0.1,50636,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,no change,no change,23.4,74.1,24.8,76.6,24.2,75.6,no change,1.0,19.69,9.2,48.6,Database 2
264,Sweden,0.3,7.0,26.26,0.77,1.2,33.0,0.0,50638,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,no change,less,24.3,75.7,24.7,76.5,24.6,76.3,no change,0.0,0.0,9.2,48.6,Database 2
265,Sweden,0.2,6.0,26.16,0.78,1.4,35.1,0.1,50651,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.7,72.9,22.9,73.2,22.8,73.0,no change,0.0,19.69,9.2,48.6,Database 2
266,Sweden,0.6,13.0,27.49,0.57,1.7,33.9,0.0,50652,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,no change,23.8,74.8,24.4,75.9,24.2,75.6,no change,0.0,0.0,9.2,48.6,Database 2
267,Sweden,0.1,5.0,25.74,0.8,1.2,35.5,0.0,50653,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,1.0,no change,no change,23.0,73.4,24.5,76.1,24.0,75.2,no change,0.0,0.0,9.2,48.6,Database 2
268,Sweden,0.4,8.0,26.67,0.68,1.4,28.9,0.0,50659,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Malmo,Office,Air Conditioned,Mechanical Heating,0.0,no change,more,23.6,74.5,25.0,77.0,24.6,76.3,more humid,1.0,0.0,9.2,48.6,Database 2
269,Sweden,-0.2,6.0,24.45,0.74,1.2,47.3,0.0,50664,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,warmer,no change,22.0,71.6,22.7,72.9,22.6,72.7,no change,0.0,0.0,11.0,51.8,Database 2
270,Sweden,0.1,5.0,26.2,1.11,1.2,50.1,0.0,50665,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,20.6,69.1,21.8,71.2,21.7,71.1,no change,0.0,0.0,11.0,51.8,Database 2
271,Sweden,0.0,5.0,25.4,0.82,1.2,47.2,0.0,50666,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,no change,no change,22.3,72.1,23.1,73.6,23.0,73.4,more humid,2.0,0.0,11.0,51.8,Database 2
272,Sweden,0.0,5.0,25.46,0.82,1.2,48.8,0.0,50667,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.1,71.8,23.5,74.3,23.2,73.8,no change,0.0,0.0,11.0,51.8,Database 2
273,Sweden,0.3,7.0,26.49,0.6,1.6,46.9,0.0,50677,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,1.0,cooler,less,23.0,73.4,23.4,74.1,23.3,73.9,more humid,2.0,0.0,11.0,51.8,Database 2
274,Sweden,0.6,12.0,28.32,0.86,1.5,48.6,0.0,50681,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.5,72.5,23.2,73.8,23.1,73.6,no change,0.0,0.0,11.0,51.8,Database 2
275,Sweden,-0.1,5.0,25.16,0.77,1.2,50.8,0.0,50684,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,21.8,71.2,23.6,74.5,23.5,74.3,no change,0.0,0.0,11.0,51.8,Database 2
276,Sweden,0.1,5.0,25.69,0.76,1.2,49.7,0.0,50705,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,23.2,73.8,23.5,74.3,23.5,74.3,more humid,1.0,0.0,11.0,51.8,Database 2
277,Sweden,0.1,5.0,25.95,0.77,1.2,47.9,0.0,50707,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,24.4,75.9,24.3,75.7,no change,0.0,0.0,11.0,51.8,Database 2
278,Sweden,0.1,5.0,25.96,0.82,1.2,46.6,0.0,50708,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.9,73.2,23.6,74.5,23.6,74.5,no change,0.0,0.0,11.0,51.8,Database 2
279,Sweden,0.0,5.0,25.63,0.82,1.2,48.5,0.0,50709,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,-1.0,no change,no change,21.9,71.4,24.0,75.2,23.7,74.7,no change,0.0,0.0,11.0,51.8,Database 2
280,Sweden,-0.5,9.0,23.66,0.63,1.1,49.3,0.0,50711,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,23.9,75.0,23.6,74.5,no change,0.0,0.0,11.0,51.8,Database 2
281,Sweden,0.5,10.0,27.08,0.52,1.7,45.8,0.0,50714,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.8,73.0,24.3,75.7,24.1,75.4,no change,0.0,0.0,11.0,51.8,Database 2
282,Sweden,0.9,24.0,30.84,0.95,1.8,46.2,0.0,50715,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,less,22.7,72.9,23.8,74.8,23.7,74.7,more humid,2.0,0.0,11.0,51.8,Database 2
283,Sweden,0.1,5.0,25.83,0.81,1.2,47.4,0.0,50716,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.6,72.7,24.1,75.4,23.7,74.7,no change,0.0,0.0,11.0,51.8,Database 2
284,Sweden,0.4,8.0,27.17,0.66,1.6,49.1,0.0,50717,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,0.0,no change,no change,22.1,71.8,24.0,75.2,23.6,74.5,no change,0.0,0.0,11.0,51.8,Database 2
285,Sweden,,,,0.91,1.8,,,50720,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Halmstad,Others,Air Conditioned,Mechanical Heating,1.0,cooler,no change,,,,,,,no change,0.0,,11.0,51.8,Database 2
286,Sweden,0.1,5.0,26.01,0.83,1.5,36.3,0.0,50763,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,0.0,no change,no change,21.2,70.2,21.7,71.1,21.7,71.1,more humid,2.0,0.0,5.2,41.3,Database 2
287,Sweden,-0.1,5.0,24.63,0.56,1.6,36.0,0.0,50764,"Stoops, J. L.""The thermal environmentand occupant perceptions in European office buildings"". Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.","Stoops, J. L",1998.0,Autumn,Cfb,Temperate oceanic,Gothenburg,Classroom,Mixed Mode,Mechanical Heating,-2.0,warmer,less,21.7,71.1,22.1,71.8,22.1,71.8,no change,0.0,0.0,5.2,41.3,Database 2
