City,Country,Age,Sex,Air velocity (m/s),Air temperature (??C),Radiant temperature (??C),Relative humidity (%),Outdoor monthly air temperature (??C),Clo,Met,Thermal sensation
Lyon,France,31,2,0.08,27.5,28.3,47.7,18,0.57,1.3,0
Lyon,France,31,1,0.06,28,28.6,45.9,18,0.36,1.3,1
Lyon,France,31,2,0.09,26.9,28.6,49.6,18,0.65,1,0
Lyon,France,31,1,0.07,28.4,28.9,44.8,18,0.93,1.3,2
Lyon,France,31,2,0.08,26.6,27.9,49,18,0.56,1.3,0
Lyon,France,31,1,0.08,27.2,28.1,47,18,0.51,1.3,0
Lyon,France,31,2,0.07,27.1,28,46.5,18,0.54,1.2,1
Lyon,France,31,2,0.06,27.7,28.2,45.3,18,0.55,1.3,1
Lyon,France,31,2,0.08,27.5,28.7,46.1,18,0.24,2.6,1
Lyon,France,31,1,0.04,27.4,28.6,45.2,18,0.57,1.2,2
Lyon,France,31,2,0.05,27.3,28.6,47,18,0.47,1.2,-1
Lyon,France,31,2,0.08,25.8,27.1,50.1,18,0.46,1.2,1
Lyon,France,31,1,0.03,26.1,27.2,46,18,0.59,1.4,0
Lyon,France,31,2,0.08,26.6,27.8,48,18,0.39,1.3,0
Lyon,France,31,1,0.04,20.9,22.1,62.8,18.5,0.58,1.5,0
Lyon,France,31,1,0.07,18.7,21.3,68.7,18.5,0.86,1.5,-1
Lyon,France,31,2,0.04,24.2,24.3,51.1,18.5,0.78,1.6,-1
Lyon,France,31,2,0.09,24.2,25.4,51.4,18.5,0.72,1.1,1
Lyon,France,31,2,0.02,24.5,25.3,46.9,18.5,0.68,1.2,1
Lyon,France,31,2,0.03,23.8,24.9,49.7,18.5,0.45,1.3,-1
Lyon,France,31,1,0.02,24.4,25.2,47.9,18.5,0.55,1,1
Lyon,France,31,2,0.06,24.3,25.4,49.2,18.5,0.66,1.2,0
Lyon,France,31,1,0.05,24.6,25.5,50.3,13.3,0.59,1.4,-1
Lyon,France,31,2,0.04,25.1,26,49.2,13.3,0.71,1.1,1
Lyon,France,31,1,0.08,25.2,25.8,50,13.3,0.64,1.4,0
Lyon,France,31,2,0.04,24.8,25.7,51,13.3,0.48,1.2,1
Lyon,France,31,2,0.06,25.6,26.6,48.6,13.3,0.86,1.3,0
Lyon,France,31,2,0.03,26.3,27.1,46.2,13.3,0.61,1.4,0
Lyon,France,31,1,0.04,25.6,26.9,49.7,13.3,0.59,1.2,1
Lyon,France,31,2,0.09,27.3,27.1,45,13.3,0.55,1.4,1
Lyon,France,31,1,0.63,27.2,28.2,46.3,13.3,0.63,1.4,-1
Lyon,France,31,2,0.07,26.5,27.4,47,13.3,0.28,2,2
Lyon,France,31,2,0.05,26.1,27.1,49,13.3,0.5,1.9,2
Lyon,France,31,1,0.06,26,27.4,49.8,13.3,0.64,1.2,0
Lyon,France,31,2,0.24,26.4,26.9,49.2,13.3,0.45,2.2,0
Lyon,France,31,2,0.05,27,27.4,47.9,13.3,0.53,2.2,1
Lyon,France,31,1,0.07,26.6,27.5,49.3,13.3,0.58,1.5,1
Lyon,France,31,1,0.04,24.8,26.1,55.3,21.8,0.67,1.6,1
Lyon,France,31,2,0.04,26.4,27.2,51.2,21.8,0.5,1,2
Lyon,France,31,1,0.03,26.2,27,50.6,21.8,0.57,1.2,1
Lyon,France,31,1,0.04,24.3,26.5,56,21.8,0.58,1.2,0
Lyon,France,31,1,0.03,25.4,26.5,52.6,21.8,0.67,1.2,0
Lyon,France,31,2,0.08,25.9,26.8,52.8,21.8,0.73,1.3,1
Lyon,France,31,1,0.03,26.5,27.7,52.3,21.8,0.61,1.3,1
Lyon,France,31,1,0.03,26.2,27.2,53.7,21.8,0.77,1.1,1
Lyon,France,31,1,0.13,26.3,28,51.3,21.8,0.56,1.6,-1
Lyon,France,31,2,0.03,23.7,24.4,53.5,19.4,0.6,1.3,0
Lyon,France,31,1,0.02,24.1,24.8,52,19.4,0.59,1.1,0
